ensembl_gene_id	pval	logFC	ci.hi	ci.lo	gene_biotype	gene	percentage_gene_gc_content	padj	contrast	reference	FCRO	model	variance	variance_rank
ENSG00000157933	1.41383119767414e-08	-0.539027168517154	-0.0724080635337405	-1.00564627350057	protein_coding	SKI	57.61	3.53881948777837e-05	diagnosisAD	CTR	1434	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	0.701164756727479	1443
ENSG00000196792	1.33403121171924e-07	-0.170600085554184	0.416770305832113	-0.75797047694048	protein_coding	STRN3	38.51	0.000166954006146663	diagnosisAD	CTR	489	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	1.26004447739404	743
ENSG00000184005	2.28843108515064e-07	-0.617137320996707	0.0984072292045992	-1.33268187119801	protein_coding	ST6GALNAC3	38.78	0.000190931433537735	diagnosisAD	CTR	1493	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	6.81622352464434	63
ENSG00000168675	6.75503544872501e-07	-1.07990121013427	-0.399366956894111	-1.76043546337443	protein_coding	LDLRAD4	46.44	0.000422696343203968	diagnosisAD	CTR	864	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	2.62972185351681	284
ENSG00000018280	1.84330532596448e-06	-2.75410341186639	-0.44875564361815	-5.05945118011462	protein_coding	SLC11A1	55.34	0.000838458542110104	diagnosisAD	CTR	1490	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	46.1689735622645	2
ENSG00000120071	2.12921749842882e-06	-0.622223917458492	-0.0771733106930182	-1.16727452422397	protein_coding	KANSL1	40.92	0.000838458542110104	diagnosisAD	CTR	2233	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	4.02878719087115	148
ENSG00000137491	2.82455365334208e-06	-0.78678345834334	-0.146017107672024	-1.42754980901466	protein_coding	SLCO2B1	47.99	0.000838458542110104	diagnosisAD	CTR	1100	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	1.69843806228932	501
ENSG00000144455	2.40733716116722e-06	-0.810850329145687	-0.103263016744066	-1.51843764154731	protein_coding	SUMF1	39.53	0.000838458542110104	diagnosisAD	CTR	269	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	2.44898390294347	307
ENSG00000166501	3.01483295205391e-06	1.82775567889837	2.43048994147714	1.22502141631961	protein_coding	PRKCB	43.77	0.000838458542110104	diagnosisAD	CTR	68	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	1.76656717132136	474
ENSG00000100504	6.09458249670315e-06	0.811712323553966	1.49881272764701	0.12461191946092	protein_coding	PYGL	42.37	0.00138679454447709	diagnosisAD	CTR	1420	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	1.53465995994085	580
ENSG00000132334	5.84793412006795e-06	-0.862969739261192	-0.289358788386242	-1.43658069013614	protein_coding	PTPRE	47.89	0.00138679454447709	diagnosisAD	CTR	2488	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	1.10712568286082	884
ENSG00000072310	7.63008976659764e-06	0.646274225716261	1.34504268326458	-0.0524942318320527	protein_coding	SREBF1	58.04	0.00159150955714949	diagnosisAD	CTR	2193	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	0.828645427536134	1247
ENSG00000122566	8.27061278943344e-06	-0.15470827699719	0.228206773358494	-0.537623327352874	protein_coding	HNRNPA2B1	41.73	0.00159241106245784	diagnosisAD	CTR	1510	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	0.584774036460434	1712
ENSG00000075884	9.67351579042098e-06	-1.51404631682596	-0.832356372277658	-2.19573626137426	protein_coding	ARHGAP15	36.48	0.00172948643024455	diagnosisAD	CTR	11	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	2.23869975968485	351
