ensembl_gene_id	pval	logFC	ci.hi	ci.lo	gene_biotype	gene	percentage_gene_gc_content	padj	contrast	reference	FCRO	model	variance	variance_rank
ENSG00000157483	9.46256468507991e-14	1.36095914944772	1.80980525106826	0.912113047827187	protein_coding	MYO1E	43.51	1.87358780764582e-10	diagnosisAD	CTR	490	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	2.81494611455749	295
ENSG00000167522	1.11098373186352e-11	-0.923002684190608	-0.635349089439875	-1.21065627894134	protein_coding	ANKRD11	51.19	1.09987389454489e-08	diagnosisAD	CTR	627	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	3.10201463902839	264
ENSG00000007237	3.56941654209561e-09	2.10867095730349	2.95070595459686	1.26663596001012	protein_coding	GAS7	47.97	2.3558149177831e-06	diagnosisAD	CTR	688	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	1.69942010397892	494
ENSG00000132122	1.50031054625055e-08	-1.71506484950189	-0.917490851089826	-2.51263884791395	protein_coding	SPATA6	37.04	7.4265372039402e-06	diagnosisAD	CTR	115	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	8.5488147606631	54
ENSG00000168675	2.26808102785563e-08	-1.34240484431499	-0.808619085294903	-1.87619060333507	protein_coding	LDLRAD4	46.44	8.30731263499053e-06	diagnosisAD	CTR	798	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	8.78363570731806	51
ENSG00000250903	2.51736746514865e-08	-0.514103837368842	-0.303852493683982	-0.724355181053703	lncRNA	GMDS-DT	42.29	8.30731263499053e-06	diagnosisAD	CTR	1472	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	1.58994839980269	522
ENSG00000074590	3.84446589026571e-08	0.576193394528409	0.847667287539953	0.304719501516865	protein_coding	NUAK1	45.97	1.0874346375323e-05	diagnosisAD	CTR	1285	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	1.55705427923982	536
ENSG00000070882	5.13673782948223e-08	1.01869551134831	1.38608962703444	0.651301395662184	protein_coding	OSBPL3	40.72	1.13008232248609e-05	diagnosisAD	CTR	1073	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	1.38056339570405	618
ENSG00000173230	5.08074268879954e-08	-0.484918053436833	-0.28078625661707	-0.689049850256596	protein_coding	GOLGB1	38.07	1.13008232248609e-05	diagnosisAD	CTR	1752	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	1.12241846954586	751
ENSG00000171643	1.54517939441929e-07	-0.642652408729805	-0.366561888923151	-0.91874292853646	protein_coding	S100Z	43.71	3.05945520095019e-05	diagnosisAD	CTR	712	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	1.12268815456693	750
ENSG00000099250	2.9892562506932e-07	0.933068035057051	1.42883269335994	0.437303376754158	protein_coding	NRP1	41.34	4.93227281364379e-05	diagnosisAD	CTR	654	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	2.9846061497268	278
ENSG00000145781	2.91973564379007e-07	-0.443155196610929	-0.218932843323698	-0.667377549898159	protein_coding	COMMD10	37.45	4.93227281364379e-05	diagnosisAD	CTR	1806	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	1.54085279799231	540
ENSG00000171316	3.34504077489814e-07	-0.832540063986582	-0.543336570630067	-1.1217435573431	protein_coding	CHD7	39.99	5.09475441099871e-05	diagnosisAD	CTR	1470	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	0.292233255938146	1706
ENSG00000114541	4.25026935287538e-07	1.71291298787779	2.26278020541345	1.16304577034213	protein_coding	FRMD4B	41.41	5.62916551266099e-05	diagnosisAD	CTR	1117	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	2.65457897886007	315
ENSG00000178950	4.26451932777348e-07	-0.188939379612927	-0.0976918075106528	-0.280186951715202	protein_coding	GAK	56.5	5.62916551266099e-05	diagnosisAD	CTR	1085	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	1.02975520358953	808
ENSG00000003756	5.57137036270031e-07	0.341795900913776	0.513508948499778	0.170082853327773	protein_coding	RBM5	44.45	6.48900783420389e-05	diagnosisAD	CTR	880	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	0.58026345832034	1244
ENSG00000033627	5.26517600684246e-07	0.483486609207143	0.691479749772187	0.275493468642098	protein_coding	ATP6V0A1	45.47	6.48900783420389e-05	diagnosisAD	CTR	1487	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	0.708616916577642	1083
ENSG00000177058	1.01633854346195e-06	0.30476206106844	0.466437774394511	0.143086347742369	protein_coding	SLC38A9	38.77	0.000111797239780814	diagnosisAD	CTR	1161	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	0.356099577957114	1579
ENSG00000089094	1.16154424525484e-06	0.242246970294582	0.362359143628319	0.122134796960844	protein_coding	KDM2B	50.79	0.000114992880280229	diagnosisAD	CTR	1697	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	0.834851523436475	950
ENSG00000138668	1.12315699221329e-06	0.360634990417102	0.540315127285958	0.180954853548247	protein_coding	HNRNPD	38.75	0.000114992880280229	diagnosisAD	CTR	1545	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	0.250499976599339	1780
ENSG00000107719	1.24961382558025e-06	-0.904707203931682	-0.48675697542094	-1.32265743244242	protein_coding	PALD1	52.22	0.000117820732126138	diagnosisAD	CTR	1679	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	7.77008111481484	73
ENSG00000133121	1.53703467832643e-06	1.17088812322985	1.86186439032395	0.479911856135757	protein_coding	STARD13	40.86	0.000129654330941009	diagnosisAD	CTR	1147	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	3.25847339233784	247
ENSG00000134186	1.45003548022095e-06	-0.414112103608565	-0.207477141444036	-0.620747065773094	protein_coding	PRPF38B	38.13	0.000129654330941009	diagnosisAD	CTR	679	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	2.42505133045275	350
ENSG00000145416	1.60655661508855e-06	-0.627537966308577	-0.297281938225168	-0.957793994391987	protein_coding	MARCH1	35.61	0.000129654330941009	diagnosisAD	CTR	810	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	4.88090353848202	149
ENSG00000182247	1.63704963309355e-06	-0.500467383409354	-0.289619203741247	-0.711315563077462	protein_coding	UBE2E2	37.68	0.000129654330941009	diagnosisAD	CTR	327	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	2.01739543332606	423
ENSG00000096968	2.24520492500703e-06	-0.267825669035291	-0.0245647812906881	-0.511086556779895	protein_coding	JAK2	37.67	0.000170980990442843	diagnosisAD	CTR	432	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	2.73074475417816	303
ENSG00000038219	2.586358630853e-06	-0.42226810031229	-0.218461412800592	-0.626074787823988	protein_coding	BOD1L1	38.88	0.000185829093656427	diagnosisAD	CTR	462	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	1.89463989147814	450
ENSG00000067066	2.70594863885505e-06	-0.807311907297726	-0.442649190871569	-1.17197462372388	protein_coding	SP100	39.21	0.000185829093656427	diagnosisAD	CTR	1517	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	3.73599146862793	204
ENSG00000152601	2.72173925052343e-06	0.486086141607657	0.728908736043843	0.243263547171472	protein_coding	MBNL1	35.71	0.000185829093656427	diagnosisAD	CTR	355	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	8.51698741010777	56
ENSG00000228696	2.83962502074827e-06	-2.07524844161099	0.300362088696589	-4.45085897191856	protein_coding	ARL17B	43.65	0.000187415251369386	diagnosisAD	CTR	326	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	12.3035727812007	29
ENSG00000125844	4.58835137348438e-06	-0.325806370143068	-0.151068902698256	-0.500543837587881	protein_coding	RRBP1	52.51	0.000293062442564486	diagnosisAD	CTR	1417	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	2.26290920982191	383
ENSG00000075884	5.20146705217906e-06	0.851912095589531	1.31991215342532	0.383912037753738	protein_coding	ARHGAP15	36.48	0.000306807214446918	diagnosisAD	CTR	921	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	4.81926336639757	151
ENSG00000087095	5.26840671272485e-06	0.387504146505606	0.576893737119342	0.198114555891869	protein_coding	NLK	37.3	0.000306807214446918	diagnosisAD	CTR	949	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	0.836722281306124	946
ENSG00000157657	5.03448297093805e-06	0.21720145772852	0.332488907341291	0.10191400811575	protein_coding	ZNF618	45.61	0.000306807214446918	diagnosisAD	CTR	290	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	0.736567012305966	1048
ENSG00000197548	5.61266522052086e-06	1.00064377347322	1.40716091235776	0.594126634588676	protein_coding	ATG7	43.27	0.000317516489618037	diagnosisAD	CTR	231	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	1.01123937200135	816
ENSG00000112739	7.00065623696407e-06	-0.509378933233328	-0.240841763321424	-0.777916103145232	protein_coding	PRPF4B	38.36	0.000385036093033024	diagnosisAD	CTR	508	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	3.79462858779982	200
ENSG00000109339	7.82025095733377e-06	-0.176856127315894	-0.00308427954086118	-0.350627975090927	protein_coding	MAPK10	37.37	0.000418489105284348	diagnosisAD	CTR	393	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	1.97877915058013	433
ENSG00000119729	8.7317428182595e-06	0.43049646178471	0.634172016500715	0.226820907068706	protein_coding	RHOQ	43.97	0.000454969757372469	diagnosisAD	CTR	1090	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	1.06061376869091	789
ENSG00000131171	8.96642808680551e-06	-0.490431902524112	-0.204673809658594	-0.776189995389629	protein_coding	SH3BGRL	37.47	0.000455218656714741	diagnosisAD	CTR	700	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	5.16450328817226	137
ENSG00000150477	9.83239964236327e-06	-0.200685505645446	-0.0920480318655358	-0.309322979425357	protein_coding	KIAA1328	37.13	0.000480097120622026	diagnosisAD	CTR	1088	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	0.720717578325303	1070
ENSG00000170677	9.94140502298134e-06	1.05549856950262	1.68088458508669	0.430112553918553	protein_coding	SOCS6	39.07	0.000480097120622026	diagnosisAD	CTR	1216	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	4.738324612012	156
ENSG00000012779	1.10127284604203e-05	-0.6272005917262	-0.349275115801449	-0.905126067650951	protein_coding	ALOX5	47.73	0.000484560052258493	diagnosisAD	CTR	551	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	2.95430978761771	284
ENSG00000108175	1.0605964501534e-05	-0.225367043130191	-0.112807009349512	-0.337927076910869	protein_coding	ZMIZ1	55.32	0.000484560052258493	diagnosisAD	CTR	1819	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	3.21611062508385	254
ENSG00000121281	1.0999435492771e-05	0.382441299308211	0.595961058723323	0.168921539893099	protein_coding	ADCY7	54.43	0.000484560052258493	diagnosisAD	CTR	1572	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	0.850082995776869	931
ENSG00000132405	1.02913281464345e-05	-1.52253142269891	-0.783915718480386	-2.26114712691744	protein_coding	TBC1D14	49.5	0.000484560052258493	diagnosisAD	CTR	595	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	11.005442474323	37
ENSG00000114857	1.25204114869395e-05	-0.401952035799345	-0.186240478812605	-0.617663592786085	protein_coding	NKTR	37.52	0.000538922059655223	diagnosisAD	CTR	622	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	2.74196776471112	301
ENSG00000152128	1.54265409190967e-05	-1.40476387402404	-0.0407444160917876	-2.7687833319563	protein_coding	TMEM163	43.72	0.000638655253014693	diagnosisAD	CTR	401	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	29.0170770261831	6
ENSG00000171914	1.5482551588235e-05	-1.04979440088055	-0.578138736213531	-1.52145006554758	protein_coding	TLN2	43.6	0.000638655253014693	diagnosisAD	CTR	543	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	2.07832453943033	410
ENSG00000104763	1.63838275057943e-05	0.804610280312323	1.2976290317016	0.311591528923051	protein_coding	ASAH1	40.73	0.00066204037676475	diagnosisAD	CTR	1890	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	0.835367858687963	949
ENSG00000082212	1.67254202817611e-05	-0.392273888237809	-0.216168255723894	-0.568379520751724	protein_coding	ME2	38.58	0.000662326643157738	diagnosisAD	CTR	1802	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	0.270590662235359	1740
ENSG00000052126	1.72815622984082e-05	0.154586062484382	0.257858167622093	0.0513139573466717	protein_coding	PLEKHA5	38.09	0.000670931242173495	diagnosisAD	CTR	782	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	1.18225010462548	722
ENSG00000019582	1.83172165025312e-05	1.45074840677106	2.11585680912207	0.785640004420059	protein_coding	CD74	53.07	0.000691700140740439	diagnosisAD	CTR	1654	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	2.3998167906423	354
ENSG00000126217	1.85152057874966e-05	-0.596586928742609	-0.254031731247881	-0.939142126237338	protein_coding	MCF2L	54.36	0.000691700140740439	diagnosisAD	CTR	1696	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	6.07338822030105	105
ENSG00000138639	1.99342098132654e-05	0.501531980967741	0.771334796536698	0.231729165398784	protein_coding	ARHGAP24	36.75	0.000719258411984712	diagnosisAD	CTR	211	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	12.0071851130838	31
ENSG00000169641	1.99794003329087e-05	-0.197563926426292	-0.0992567129036789	-0.295871139948904	protein_coding	LUZP1	43.28	0.000719258411984712	diagnosisAD	CTR	1711	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	0.215554506415627	1843
ENSG00000122884	2.07162632147677e-05	1.0581475688163	1.52089233572756	0.595402801905033	protein_coding	P4HA1	38.79	0.000732467877950716	diagnosisAD	CTR	1283	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	5.63038773900555	118
ENSG00000172985	2.26331857880674e-05	-1.29013632075221	-0.64791785285529	-1.93235478864913	protein_coding	SH3RF3	48.61	0.000786205401059182	diagnosisAD	CTR	1212	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	10.6741933982395	40
ENSG00000188641	2.32237613848419e-05	2.4968620623923	3.59187535818911	1.40184876659548	protein_coding	DPYD	35.1	0.000792811164517015	diagnosisAD	CTR	1647	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	5.48631699685999	124
ENSG00000158321	2.47664416427404e-05	-0.838144627789587	-0.331449036844975	-1.3448402187342	protein_coding	AUTS2	41.07	0.000823398389238643	diagnosisAD	CTR	230	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	3.59739226844965	215
ENSG00000187098	2.4951466340565e-05	0.509073798909386	0.800639286221756	0.217508311597015	protein_coding	MITF	38.57	0.000823398389238643	diagnosisAD	CTR	1171	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	0.841901767090247	938
ENSG00000152953	3.0882436190223e-05	0.671720174881365	1.05087458348947	0.292565766273262	protein_coding	STK32B	42.68	0.00100241350256789	diagnosisAD	CTR	1389	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	0.70090485554597	1090
ENSG00000158201	3.46546475534525e-05	0.666062087912044	1.08763336268701	0.244490813137078	protein_coding	ABHD3	42.44	0.00110671293799735	diagnosisAD	CTR	1980	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	2.6733731493541	312
ENSG00000020577	3.73602291402539e-05	0.480807708925625	0.7560842794699	0.205531138381351	protein_coding	SAMD4A	43.1	0.00115639180611301	diagnosisAD	CTR	854	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	1.17948025802767	724
ENSG00000038382	3.79623572713868e-05	0.486255923413292	0.696062202275534	0.276449644551051	protein_coding	TRIO	43.38	0.00115639180611301	diagnosisAD	CTR	1189	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	1.7142425936167	488
ENSG00000159140	3.77731765342642e-05	-0.758912706854886	-0.38206432066319	-1.13576109304658	protein_coding	SON	38.68	0.00115639180611301	diagnosisAD	CTR	1399	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	3.20185098417028	256
ENSG00000188511	3.98403468348276e-05	3.00234328389737	4.96834030424557	1.03634626354917	lncRNA	C22orf34	51.01	0.00119521040504483	diagnosisAD	CTR	955	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	11.8463679155141	32
ENSG00000117523	4.14444311241051e-05	-0.538774056814655	-0.293222860414276	-0.784325253215034	protein_coding	PRRC2C	38.3	0.0012071072819844	diagnosisAD	CTR	1939	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	2.58131986342021	323
ENSG00000134146	4.14562096843127e-05	-0.173632027189524	0.0101953764981566	-0.357459430877205	protein_coding	DPH6	36.45	0.0012071072819844	diagnosisAD	CTR	860	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	0.98115926922635	839
ENSG00000163694	4.37312882160557e-05	0.455740666769034	0.65276220619196	0.258719127346108	protein_coding	RBM47	43.22	0.0012199993098774	diagnosisAD	CTR	1892	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	0.819025197350309	963
ENSG00000166167	4.37474500006543e-05	0.222842002437132	0.358804921918132	0.0868790829561324	protein_coding	BTRC	38.96	0.0012199993098774	diagnosisAD	CTR	911	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	0.977573349936867	843
ENSG00000169499	4.29336949481341e-05	0.292297035772021	0.447721849065862	0.13687222247818	protein_coding	PLEKHA2	46.53	0.0012199993098774	diagnosisAD	CTR	518	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	0.472167848309168	1392
ENSG00000048052	4.50351537652927e-05	1.28081808888837	1.97321083661241	0.588425341164334	protein_coding	HDAC9	36.13	0.00123118798615938	diagnosisAD	CTR	1767	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	8.02750963111517	69
