ensembl_gene_id	pval	logFC	ci.hi	ci.lo	gene_biotype	gene	percentage_gene_gc_content	padj	contrast	reference	FCRO	model	variance	variance_rank
ENSG00000144724	3.31689595895783e-19	1.39611201850629	2.51393183126006	0.278292205752521	protein_coding	PTPRG	40.79	1.20171140593042e-15	diagnosisAD	CTR	1317	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	4.606744695159	500
ENSG00000157483	2.74752415476272e-18	2.1299729953072	2.61294040795034	1.64700558266405	protein_coding	MYO1E	43.51	4.97714000635267e-15	diagnosisAD	CTR	1773	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	5.70168526650049	373
ENSG00000187672	5.40626285472398e-14	-1.25008729106426	-0.512352083444849	-1.98782249868366	protein_coding	ERC2	40.68	6.52896344088833e-11	diagnosisAD	CTR	1275	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	11.6360119083891	129
ENSG00000150867	1.13045735042196e-13	-1.23264814899304	-0.920174640819318	-1.54512165716677	protein_coding	PIP4K2A	41.89	1.02391174514469e-10	diagnosisAD	CTR	3068	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	3.58471402663411	690
ENSG00000157657	1.8238686202275e-12	0.690708385871383	0.946769987913724	0.434646783829042	protein_coding	ZNF618	45.61	1.32157520221685e-09	diagnosisAD	CTR	817	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	1.81964225214123	1524
ENSG00000007237	1.13069983746572e-11	2.11929052013221	2.58310073960832	1.6554803006561	protein_coding	GAS7	47.97	6.82754251856382e-09	diagnosisAD	CTR	2920	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	4.8528238622301	469
ENSG00000197548	1.78268370504076e-11	1.36349347579854	1.80541466815324	0.921572283443853	protein_coding	ATG7	43.27	9.22666151908956e-09	diagnosisAD	CTR	654	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	2.69555272886011	994
ENSG00000101974	2.40366171084881e-11	-0.597998950764007	-0.341692353104914	-0.854305548423099	protein_coding	ATP11C	39.51	1.08855829730066e-08	diagnosisAD	CTR	1402	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	3.35868414568777	764
ENSG00000120071	3.32082535997716e-11	-0.520521183445632	-0.269518873511486	-0.771523493379779	protein_coding	KANSL1	40.92	1.33681669768858e-08	diagnosisAD	CTR	2913	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	12.6449115702338	111
ENSG00000132405	5.13672795676222e-11	-2.29536983711004	-1.42524468633086	-3.16549498788921	protein_coding	TBC1D14	49.5	1.86103653873495e-08	diagnosisAD	CTR	2977	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	16.8956370149117	57
ENSG00000183943	9.37664335658886e-11	0.462517350368383	0.628661751418167	0.2963729493186	protein_coding	PRKX	45.75	3.08832535281104e-08	diagnosisAD	CTR	1780	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	1.25141392559259	2083
ENSG00000175727	1.7247764864947e-10	-0.640065753885226	-0.412089036958261	-0.868042470812192	protein_coding	MLXIP	50.35	5.20738767547526e-08	diagnosisAD	CTR	1686	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	1.4707038704962	1850
